"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"35",38,0,0,0,0,0,0,0,0,0,0,0,0
"36",39,0,0,0,0,0,0,0,0,0,0,0,0
"37",40,0,0,0,0,0,0,0,0,0,0,0,0
"38",41,0,0,0,0,0,0,0,0,0,0,0,0
"39",42,0,0,0,0,0,0,0,0,0,0,0,0
"40",43,0,0,0,0,0,0,0,0,0,0,0,0
"41",44,0,0,0,0,0,0,0,0,0,0,0,0
"42",45,0,0,0,0,0,0,0,0,0,0,0,0
"43",46,0,0,0,0,0,0,0,0,0,0,0,0
"44",47,0,0,0,0,0,0,0,0,0,0,0,0
"45",49,0,0,0,0,0,0,0,0,0,0,0,0
"46",51,0,0,0,0,0,0,0,0,0,0,0,0
"47",52,0,0,0,0,0,0,0,0,0,0,0,0
"48",53,0,0,0,0,0,0,0,0,0,0,0,0
"49",54,0,0,0,0,0,0,0,0,0,0,0,0
"50",55,0,0,0,0,0,0,0,0,0,0,0,0
"51",56,0,0,0,0,0,0,0,0,0,0,0,0
"52",57,0,0,0,0,0,0,0,0,0,0,0,0
"53",58,0,0,0,0,0,0,0,0,0,0,0,0
"54",59,0,0,0,0,0,0,0,0,0,0,0,0
"55",60,0,0,0,0,0,0,0,0,0,0,0,0
"56",61,0,0,0,0,0,0,0,0,0,0,0,0
"57",62,0,0,0,0,0,0,0,0,0,0,0,0
"58",63,0,0,0,0,0,0,0,0,0,0,0,0
"59",64,0,0,0,0,0,0,0,0,0,0,0,0
"60",65,0,0,0,0,0,0,0,0,0,0,0,0
"61",66,0,0,0,0,0,0,0,0,0,0,0,0
"62",67,0,0,0,0,0,0,0,0,0,0,0,0
"63",68,0,0,0,0,0,0,0,0,0,0,0,0
"64",69,0,0,0,0,0,0,0,0,0,0,0,0
"65",70,0,0,0,0,0,0,0,0,0,0,0,0
"66",71,0,0,0,0,0,0,0,0,0,0,0,0
"67",72,0,0,0,0,0,0,0,0,0,0,0,0
"68",73,0,0,0,0,0,0,0,0,0,0,0,0
"69",74,0,0,0,0,0,0,0,0,0,0,0,0
"70",75,0,0,0,0,0,0,0,0,0,0,0,0
"71",76,0,0,0,0,0,0,0,0,0,0,0,0
"72",77,0,0,0,0,0,0,0,0,0,0,0,0
"73",78,0,0,0,0,0,0,0,0,0,0,0,0
"74",79,0,0,0,0,0,0,0,0,0,0,0,0
"75",80,0,0,0,0,0,0,0,0,0,0,0,0
"76",81,0,0,0,0,0,0,0,0,0,0,0,0
"77",82,0,0,0,0,0,0,0,0,0,0,0,0
"78",83,0,0,0,0,0,0,0,0,0,0,0,0
"79",84,0,0,0,0,0,0,0,0,0,0,0,0
"80",85,0,0,0,0,0,0,0,0,0,0,0,0
"81",87,0,0,0,0,0,0,0,0,0,0,0,0
"82",88,0,0,0,0,0,0,0,0,0,0,0,0
"83",89,0,0,0,0,0,0,0,0,0,0,0,0
"84",90,0,0,0,0,0,0,0,0,0,0,0,0
"85",91,0,0,0,0,0,0,0,0,0,0,0,0
"86",92,0,0,0,0,0,0,0,0,0,0,0,0
"87",93,0,0,0,0,0,0,0,0,0,0,0,0
"88",95,0,0,0,0,0,0,0,0,0,0,0,0
"89",97,0,0,0,0,0,0,0,0,0,0,0,0
"90",98,0,0,0,0,0,0,0,0,0,0,0,0
"91",99,0,0,0,0,0,0,0,0,0,0,0,0
"92",100,0,0,0,0,0,0,0,0,0,0,0,0
"93",101,0,0,0,0,0,0,0,0,0,0,0,0
"94",102,0,0,0,0,0,0,0,0,0,0,0,0
"95",103,0,0,0,0,0,0,0,0,0,0,0,0
"96",104,0,0,0,0,0,0,0,0,0,0,0,0
"97",105,0,0,0,0,0,0,0,0,0,0,0,0
"98",107,0,0,0,0,0,0,0,0,0,0,0,0
"99",108,0,0,0,0,0,0,0,0,0,0,0,0
"100",111,0,0,0,0,0,0,0,0,0,0,0,0
"101",112,0,0,0,0,0,0,0,0,0,0,0,0
"102",113,0,0,0,0,0,0,0,0,0,0,0,0
"103",114,0,0,0,0,0,0,0,0,0,0,0,0
"104",115,0,0,0,0,0,0,0,0,0,0,0,0
"105",116,0,0,0,0,0,0,0,0,0,0,0,0
"106",117,0,0,0,0,0,0,0,0,0,0,0,0
"107",118,0,0,0,0,0,0,0,0,0,0,0,0
"108",119,0,0,0,0,0,0,0,0,0,0,0,0
"109",120,0,0,0,0,0,0,0,0,0,0,0,0
"110",121,0,0,0,0,0,0,0,0,0,0,0,0
"111",122,0,0,0,0,0,0,0,0,0,0,0,0
"112",123,0,0,0,0,0,0,0,0,0,0,0,0
"113",124,0,0,0,0,0,0,0,0,0,0,0,0
"114",125,0,0,0,0,0,0,0,0,0,0,0,0
"115",126,0,0,0,0,0,0,0,0,0,0,0,0
"116",127,0,0,0,0,0,0,0,0,0,0,0,0
"117",128,0,0,0,0,0,0,0,0,0,0,0,0
"118",129,0,0,0,0,0,0,0,0,0,0,0,0
"119",130,0,0,0,0,0,0,0,0,0,0,0,0
"120",131,0,0,0,0,0,0,0,0,0,0,0,0
"121",132,0,0,0,0,0,0,0,0,0,0,0,0
"122",133,0,0,0,0,0,0,0,0,0,0,0,0
"123",134,0,0,0,0,0,0,0,0,0,0,0,0
