workerid,response6,response7,response4,response5,response2,response3,response1,response8,response9,pref9,obj1,obj3,obj2,ambiguous,slide_number,condition,trial_type,pref8,item,numFeatures,pref1,pref2,pref3,pref4,pref5,pref6,pref7,language,enjoyment,gender,age,comments,assess,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
0,1,NA,0.25,0.7,0.25,0.25,0.7,NA,NA,NA,333,121,121,False,13,121212,multi_slider,NA,1682,6,blue,polka-dotted,square,green,striped,cloud,NA,English,1,Male,34,Thank you!,Yes,3,Mac,1080,1920,Chrome,3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:12 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:12 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3LBXNTKX0SRE2OSVGNA6CMD4DRMX9Y,0,Submitted,Fri Dec 21 01:59:57 PST 2018,Thu Dec 20 09:13:28 PST 2018,Thu Dec 20 09:19:57 PST 2018,,,,,,[],5.29095
0,NA,NA,0.7,0.25,0.25,0.7,1,NA,NA,NA,212,221,221,True,14,321212,multi_slider,NA,1102,5,circle,red,blue,striped,solid,NA,NA,English,1,Male,34,Thank you!,Yes,3,Mac,1080,1920,Chrome,3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:12 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:12 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3LBXNTKX0SRE2OSVGNA6CMD4DRMX9Y,0,Submitted,Fri Dec 21 01:59:57 PST 2018,Thu Dec 20 09:13:28 PST 2018,Thu Dec 20 09:19:57 PST 2018,,,,,,[],5.29095
0,0.7,NA,0.25,0.25,0.7,0.7,0.25,NA,NA,NA,333,121,323,True,15,212112,multi_slider,NA,1713,6,blue,square,striped,cloud,polka-dotted,green,NA,English,1,Male,34,Thank you!,Yes,3,Mac,1080,1920,Chrome,3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:12 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:12 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3LBXNTKX0SRE2OSVGNA6CMD4DRMX9Y,0,Submitted,Fri Dec 21 01:59:57 PST 2018,Thu Dec 20 09:13:28 PST 2018,Thu Dec 20 09:19:57 PST 2018,,,,,,[],5.29095
0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1,NA,NA,313,221,122,True,16,121111,multi_slider,striped,2169,8,blue,cloud,circle,solid,green,square,red,English,1,Male,34,Thank you!,Yes,3,Mac,1080,1920,Chrome,3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:12 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:12 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3LBXNTKX0SRE2OSVGNA6CMD4DRMX9Y,0,Submitted,Fri Dec 21 01:59:57 PST 2018,Thu Dec 20 09:13:28 PST 2018,Thu Dec 20 09:19:57 PST 2018,,,,,,[],5.29095
0,0.25,NA,0.25,0.25,0.75,1,0.75,NA,NA,NA,211,323,323,False,17,121212,multi_slider,NA,1683,6,square,green,striped,blue,circle,solid,NA,English,1,Male,34,Thank you!,Yes,3,Mac,1080,1920,Chrome,3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:12 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:12 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3LBXNTKX0SRE2OSVGNA6CMD4DRMX9Y,0,Submitted,Fri Dec 21 01:59:57 PST 2018,Thu Dec 20 09:13:28 PST 2018,Thu Dec 20 09:19:57 PST 2018,,,,,,[],5.29095
1,0.35,0.25,0.7,0.7,0.25,0.4,0.75,0.4,0.4,solid,221,332,113,False,3,111111,multi_slider,red,1276,9,circle,cloud,blue,striped,square,green,polka-dotted,English,1,Female,27,,Yes,3,Windows,1080,1920,Chrome,3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:12 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:12 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3QHK8ZVMINE2QNQ30OLESYD7UIGLBB,1,Submitted,Fri Dec 21 02:04:32 PST 2018,Thu Dec 20 09:21:54 PST 2018,Thu Dec 20 09:24:32 PST 2018,,,,,,[],2.432533333333333
1,NA,NA,0.65,0.7,0.45,0.5,0.7,NA,NA,NA,222,122,221,True,4,322122,multi_slider,NA,2030,5,blue,cloud,red,circle,striped,NA,NA,English,1,Female,27,,Yes,3,Windows,1080,1920,Chrome,3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:12 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:12 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3QHK8ZVMINE2QNQ30OLESYD7UIGLBB,1,Submitted,Fri Dec 21 02:04:32 PST 2018,Thu Dec 20 09:21:54 PST 2018,Thu Dec 20 09:24:32 PST 2018,,,,,,[],2.432533333333333
1,NA,NA,0.35,0.35,0.7,0.6,0.85,NA,NA,NA,232,132,222,True,5,322122,multi_slider,NA,2044,5,red,circle,polka-dotted,striped,cloud,NA,NA,English,1,Female,27,,Yes,3,Windows,1080,1920,Chrome,3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:12 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:12 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3QHK8ZVMINE2QNQ30OLESYD7UIGLBB,1,Submitted,Fri Dec 21 02:04:32 PST 2018,Thu Dec 20 09:21:54 PST 2018,Thu Dec 20 09:24:32 PST 2018,,,,,,[],2.432533333333333
1,0.2,0.15,0.45,0.2,0.35,0.25,0.3,NA,NA,NA,222,133,131,True,6,121112,multi_slider,NA,976,7,red,cloud,green,polka-dotted,circle,blue,striped,English,1,Female,27,,Yes,3,Windows,1080,1920,Chrome,3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:12 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:12 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3QHK8ZVMINE2QNQ30OLESYD7UIGLBB,1,Submitted,Fri Dec 21 02:04:32 PST 2018,Thu Dec 20 09:21:54 PST 2018,Thu Dec 20 09:24:32 PST 2018,,,,,,[],2.432533333333333
1,0.65,NA,0.7,0.65,0.4,0.65,0.4,NA,NA,NA,123,211,123,False,7,212121,multi_slider,NA,916,6,blue,circle,solid,striped,cloud,green,NA,English,1,Female,27,,Yes,3,Windows,1080,1920,Chrome,3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:12 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:12 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3QHK8ZVMINE2QNQ30OLESYD7UIGLBB,1,Submitted,Fri Dec 21 02:04:32 PST 2018,Thu Dec 20 09:21:54 PST 2018,Thu Dec 20 09:24:32 PST 2018,,,,,,[],2.432533333333333
1,NA,NA,NA,NA,1,1,1,NA,NA,NA,131,131,131,False,8,323232,multi_slider,NA,1977,3,blue,polka-dotted,cloud,NA,NA,NA,NA,English,1,Female,27,,Yes,3,Windows,1080,1920,Chrome,3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:12 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:12 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3QHK8ZVMINE2QNQ30OLESYD7UIGLBB,1,Submitted,Fri Dec 21 02:04:32 PST 2018,Thu Dec 20 09:21:54 PST 2018,Thu Dec 20 09:24:32 PST 2018,,,,,,[],2.432533333333333
1,NA,NA,0.5,NA,1,1,0.4,NA,NA,NA,212,222,222,True,9,323212,multi_slider,NA,170,4,solid,circle,red,striped,NA,NA,NA,English,1,Female,27,,Yes,3,Windows,1080,1920,Chrome,3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:12 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:12 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3QHK8ZVMINE2QNQ30OLESYD7UIGLBB,1,Submitted,Fri Dec 21 02:04:32 PST 2018,Thu Dec 20 09:21:54 PST 2018,Thu Dec 20 09:24:32 PST 2018,,,,,,[],2.432533333333333
1,NA,NA,1,0.35,0.7,0.3,0.65,NA,NA,NA,211,233,233,True,10,123212,multi_slider,NA,1890,5,green,polka-dotted,solid,circle,blue,NA,NA,English,1,Female,27,,Yes,3,Windows,1080,1920,Chrome,3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:12 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:12 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3QHK8ZVMINE2QNQ30OLESYD7UIGLBB,1,Submitted,Fri Dec 21 02:04:32 PST 2018,Thu Dec 20 09:21:54 PST 2018,Thu Dec 20 09:24:32 PST 2018,,,,,,[],2.432533333333333
1,0.35,NA,0.55,0.35,1,0.6,0.25,NA,NA,NA,232,322,312,True,11,123211,multi_slider,NA,1479,6,solid,red,striped,circle,polka-dotted,square,NA,English,1,Female,27,,Yes,3,Windows,1080,1920,Chrome,3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:12 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:12 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3QHK8ZVMINE2QNQ30OLESYD7UIGLBB,1,Submitted,Fri Dec 21 02:04:32 PST 2018,Thu Dec 20 09:21:54 PST 2018,Thu Dec 20 09:24:32 PST 2018,,,,,,[],2.432533333333333
1,0.5,NA,0.7,0.3,0.25,0.35,0.6,NA,NA,NA,321,111,323,True,12,212122,multi_slider,NA,730,6,striped,solid,cloud,square,blue,green,NA,English,1,Female,27,,Yes,3,Windows,1080,1920,Chrome,3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:12 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:12 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3QHK8ZVMINE2QNQ30OLESYD7UIGLBB,1,Submitted,Fri Dec 21 02:04:32 PST 2018,Thu Dec 20 09:21:54 PST 2018,Thu Dec 20 09:24:32 PST 2018,,,,,,[],2.432533333333333
1,0.2,0.25,0.2,0.2,0.2,0.3,0.25,0.2,0.25,striped,221,333,112,False,13,111111,multi_slider,solid,1259,9,square,circle,polka-dotted,green,cloud,blue,red,English,1,Female,27,,Yes,3,Windows,1080,1920,Chrome,3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:12 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:12 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3QHK8ZVMINE2QNQ30OLESYD7UIGLBB,1,Submitted,Fri Dec 21 02:04:32 PST 2018,Thu Dec 20 09:21:54 PST 2018,Thu Dec 20 09:24:32 PST 2018,,,,,,[],2.432533333333333
1,0.45,NA,0.35,0.3,0.35,0.4,0.25,NA,NA,NA,131,213,113,True,14,122112,multi_slider,NA,44,6,solid,circle,cloud,green,blue,polka-dotted,NA,English,1,Female,27,,Yes,3,Windows,1080,1920,Chrome,3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:12 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:12 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3QHK8ZVMINE2QNQ30OLESYD7UIGLBB,1,Submitted,Fri Dec 21 02:04:32 PST 2018,Thu Dec 20 09:21:54 PST 2018,Thu Dec 20 09:24:32 PST 2018,,,,,,[],2.432533333333333
1,0.4,NA,0.5,0.4,0.35,0.6,0.65,NA,NA,NA,211,321,213,True,15,212122,multi_slider,NA,736,6,circle,blue,striped,square,green,solid,NA,English,1,Female,27,,Yes,3,Windows,1080,1920,Chrome,3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:12 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:12 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3QHK8ZVMINE2QNQ30OLESYD7UIGLBB,1,Submitted,Fri Dec 21 02:04:32 PST 2018,Thu Dec 20 09:21:54 PST 2018,Thu Dec 20 09:24:32 PST 2018,,,,,,[],2.432533333333333
1,0.65,NA,0.4,0.65,0.35,0.5,0.6,NA,NA,NA,211,133,211,False,16,212121,multi_slider,NA,941,6,cloud,blue,solid,polka-dotted,green,circle,NA,English,1,Female,27,,Yes,3,Windows,1080,1920,Chrome,3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:13:12 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:13:12 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3MIVREZQVHTBN3CH7411J4Z3MEMQK3,3QHK8ZVMINE2QNQ30OLESYD7UIGLBB,1,Submitted,Fri Dec 21 02:04:32 PST 2018,Thu Dec 20 09:21:54 PST 2018,Thu Dec 20 09:24:32 PST 2018,,,,,,[],2.432533333333333
