workerid,response6,response4,response5,response2,response3,response1,property1,property2,obj3,obj2,slide_number,condition,trial_type,target,utterance,item,pref1,pref2,pref3,pref4,pref5,pref6,language,enjoyment,gender,age,comments,assess,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
0,0,0.85,0.2,0.05,0.75,0,shape,texture,333,123,13,2/2,multi_slider,133,green,116,solid things,striped things,polka-dotted things,clouds,circles,squares,ENGLISH,1,Male,50,,Yes,2,Windows,768,1366,Chrome,34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Tue Dec 04 10:54:45 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jan 03 10:54:45 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3LS2AMNW5GMX0EVPWYYWF4C0A6LQO9,0,Submitted,Wed Dec 05 03:40:20 PST 2018,Tue Dec 04 10:54:52 PST 2018,Tue Dec 04 11:00:20 PST 2018,,,,,,[],4.853183333333333
0,0.85,0.05,0.05,0.05,0,0.1,color,texture,112,132,14,1/2,multi_slider,131,polka-dotted,73,blue things,red things,green things,solid things,striped things,polka-dotted things,ENGLISH,1,Male,50,,Yes,2,Windows,768,1366,Chrome,34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Tue Dec 04 10:54:45 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jan 03 10:54:45 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3LS2AMNW5GMX0EVPWYYWF4C0A6LQO9,0,Submitted,Wed Dec 05 03:40:20 PST 2018,Tue Dec 04 10:54:52 PST 2018,Tue Dec 04 11:00:20 PST 2018,,,,,,[],4.853183333333333
0,0.05,0.95,0.05,0.05,0.05,0.9,texture,shape,113,123,15,2/3,multi_slider,113,green,31,solid things,striped things,polka-dotted things,clouds,circles,squares,ENGLISH,1,Male,50,,Yes,2,Windows,768,1366,Chrome,34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Tue Dec 04 10:54:45 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jan 03 10:54:45 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3LS2AMNW5GMX0EVPWYYWF4C0A6LQO9,0,Submitted,Wed Dec 05 03:40:20 PST 2018,Tue Dec 04 10:54:52 PST 2018,Tue Dec 04 11:00:20 PST 2018,,,,,,[],4.853183333333333
0,0,0.7,0.05,0.05,0.8,0,texture,color,222,212,16,1/1,multi_slider,231,blue,209,solid things,striped things,polka-dotted things,blue things,red things,green things,ENGLISH,1,Male,50,,Yes,2,Windows,768,1366,Chrome,34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Tue Dec 04 10:54:45 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jan 03 10:54:45 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3LS2AMNW5GMX0EVPWYYWF4C0A6LQO9,0,Submitted,Wed Dec 05 03:40:20 PST 2018,Tue Dec 04 10:54:52 PST 2018,Tue Dec 04 11:00:20 PST 2018,,,,,,[],4.853183333333333
0,0.9,0.05,0.05,0.15,0.05,0.85,shape,texture,131,231,17,2/3,multi_slider,131,cloud,32,clouds,circles,squares,solid things,striped things,polka-dotted things,ENGLISH,1,Male,50,,Yes,2,Windows,768,1366,Chrome,34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Tue Dec 04 10:54:45 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jan 03 10:54:45 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3LS2AMNW5GMX0EVPWYYWF4C0A6LQO9,0,Submitted,Wed Dec 05 03:40:20 PST 2018,Tue Dec 04 10:54:52 PST 2018,Tue Dec 04 11:00:20 PST 2018,,,,,,[],4.853183333333333
1,0,0.85,0,0.85,0.05,0.55,shape,color,131,131,3,3/3,multi_slider,131,blue,291,clouds,circles,squares,blue things,red things,green things,English,2,Male,21,,Yes,2,Mac,900,1440,Chrome,34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Tue Dec 04 10:54:45 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jan 03 10:54:45 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3MMN5BL1W00HTA4BL77NASUK5ET3M5,1,Submitted,Wed Dec 05 03:42:47 PST 2018,Tue Dec 04 10:55:06 PST 2018,Tue Dec 04 11:02:47 PST 2018,,,,,,[],7.654966666666667
1,0,0.25,0,0,0,0.9,color,shape,122,123,4,1/3,multi_slider,121,blue,178,blue things,red things,green things,clouds,circles,squares,English,2,Male,21,,Yes,2,Mac,900,1440,Chrome,34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Tue Dec 04 10:54:45 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jan 03 10:54:45 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3MMN5BL1W00HTA4BL77NASUK5ET3M5,1,Submitted,Wed Dec 05 03:42:47 PST 2018,Tue Dec 04 10:55:06 PST 2018,Tue Dec 04 11:02:47 PST 2018,,,,,,[],7.654966666666667
1,0,1,0,0,1,0,texture,color,222,223,5,1/2,multi_slider,213,green,70,blue things,red things,green things,solid things,striped things,polka-dotted things,English,2,Male,21,,Yes,2,Mac,900,1440,Chrome,34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Tue Dec 04 10:54:45 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jan 03 10:54:45 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3MMN5BL1W00HTA4BL77NASUK5ET3M5,1,Submitted,Wed Dec 05 03:42:47 PST 2018,Tue Dec 04 10:55:06 PST 2018,Tue Dec 04 11:02:47 PST 2018,,,,,,[],7.654966666666667
1,0,0.85,0,0.05,0.05,0.9,texture,color,121,121,6,1/3,multi_slider,111,blue,181,solid things,striped things,polka-dotted things,blue things,red things,green things,English,2,Male,21,,Yes,2,Mac,900,1440,Chrome,34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Tue Dec 04 10:54:45 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jan 03 10:54:45 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3MMN5BL1W00HTA4BL77NASUK5ET3M5,1,Submitted,Wed Dec 05 03:42:47 PST 2018,Tue Dec 04 10:55:06 PST 2018,Tue Dec 04 11:02:47 PST 2018,,,,,,[],7.654966666666667
1,0,0.25,1,0,0.8,0.1,texture,shape,321,331,7,2/3,multi_slider,321,striped,46,clouds,circles,squares,solid things,striped things,polka-dotted things,English,2,Male,21,,Yes,2,Mac,900,1440,Chrome,34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Tue Dec 04 10:54:45 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jan 03 10:54:45 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3MMN5BL1W00HTA4BL77NASUK5ET3M5,1,Submitted,Wed Dec 05 03:42:47 PST 2018,Tue Dec 04 10:55:06 PST 2018,Tue Dec 04 11:02:47 PST 2018,,,,,,[],7.654966666666667
1,0.05,0.8,0.9,0,0,0.5,shape,color,331,131,8,2/3,multi_slider,131,cloud,37,blue things,red things,green things,clouds,circles,squares,English,2,Male,21,,Yes,2,Mac,900,1440,Chrome,34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Tue Dec 04 10:54:45 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jan 03 10:54:45 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3MMN5BL1W00HTA4BL77NASUK5ET3M5,1,Submitted,Wed Dec 05 03:42:47 PST 2018,Tue Dec 04 10:55:06 PST 2018,Tue Dec 04 11:02:47 PST 2018,,,,,,[],7.654966666666667
1,0.3,0,0,0.1,0.95,0.1,texture,color,323,313,9,1/3,multi_slider,333,green,152,solid things,striped things,polka-dotted things,blue things,red things,green things,English,2,Male,21,,Yes,2,Mac,900,1440,Chrome,34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Tue Dec 04 10:54:45 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jan 03 10:54:45 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3MMN5BL1W00HTA4BL77NASUK5ET3M5,1,Submitted,Wed Dec 05 03:42:47 PST 2018,Tue Dec 04 10:55:06 PST 2018,Tue Dec 04 11:02:47 PST 2018,,,,,,[],7.654966666666667
1,0.05,0,0.9,0.05,1,0.9,texture,shape,223,213,10,1/3,multi_slider,233,circle,163,solid things,striped things,polka-dotted things,clouds,circles,squares,English,2,Male,21,,Yes,2,Mac,900,1440,Chrome,34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Tue Dec 04 10:54:45 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jan 03 10:54:45 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3MMN5BL1W00HTA4BL77NASUK5ET3M5,1,Submitted,Wed Dec 05 03:42:47 PST 2018,Tue Dec 04 10:55:06 PST 2018,Tue Dec 04 11:02:47 PST 2018,,,,,,[],7.654966666666667
1,0,0.8,0,0.9,0.05,0.35,texture,color,313,331,11,1/2,multi_slider,321,blue,65,solid things,striped things,polka-dotted things,blue things,red things,green things,English,2,Male,21,,Yes,2,Mac,900,1440,Chrome,34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Tue Dec 04 10:54:45 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jan 03 10:54:45 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3MMN5BL1W00HTA4BL77NASUK5ET3M5,1,Submitted,Wed Dec 05 03:42:47 PST 2018,Tue Dec 04 10:55:06 PST 2018,Tue Dec 04 11:02:47 PST 2018,,,,,,[],7.654966666666667
1,0.8,0.25,0.05,0.95,0,0,texture,color,222,222,12,1/3,multi_slider,232,polka-dotted,154,blue things,red things,green things,solid things,striped things,polka-dotted things,English,2,Male,21,,Yes,2,Mac,900,1440,Chrome,34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Tue Dec 04 10:54:45 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jan 03 10:54:45 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3MMN5BL1W00HTA4BL77NASUK5ET3M5,1,Submitted,Wed Dec 05 03:42:47 PST 2018,Tue Dec 04 10:55:06 PST 2018,Tue Dec 04 11:02:47 PST 2018,,,,,,[],7.654966666666667
1,0.95,0,0,0,0,0.7,texture,color,331,311,13,2/3,multi_slider,331,polka-dotted,29,blue things,red things,green things,solid things,striped things,polka-dotted things,English,2,Male,21,,Yes,2,Mac,900,1440,Chrome,34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Tue Dec 04 10:54:45 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jan 03 10:54:45 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3MMN5BL1W00HTA4BL77NASUK5ET3M5,1,Submitted,Wed Dec 05 03:42:47 PST 2018,Tue Dec 04 10:55:06 PST 2018,Tue Dec 04 11:02:47 PST 2018,,,,,,[],7.654966666666667
1,0,0.9,0,0.05,0,1,texture,color,211,221,14,2/3,multi_slider,211,blue,12,solid things,striped things,polka-dotted things,blue things,red things,green things,English,2,Male,21,,Yes,2,Mac,900,1440,Chrome,34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Tue Dec 04 10:54:45 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jan 03 10:54:45 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3MMN5BL1W00HTA4BL77NASUK5ET3M5,1,Submitted,Wed Dec 05 03:42:47 PST 2018,Tue Dec 04 10:55:06 PST 2018,Tue Dec 04 11:02:47 PST 2018,,,,,,[],7.654966666666667
1,1,0,0,1,0,0,shape,texture,233,233,15,3/3,multi_slider,233,green,275,clouds,circles,squares,solid things,striped things,polka-dotted things,English,2,Male,21,,Yes,2,Mac,900,1440,Chrome,34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Tue Dec 04 10:54:45 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jan 03 10:54:45 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3MMN5BL1W00HTA4BL77NASUK5ET3M5,1,Submitted,Wed Dec 05 03:42:47 PST 2018,Tue Dec 04 10:55:06 PST 2018,Tue Dec 04 11:02:47 PST 2018,,,,,,[],7.654966666666667
1,0,0.8,0,0,0,1,color,shape,113,111,16,2/3,multi_slider,111,cloud,11,blue things,red things,green things,clouds,circles,squares,English,2,Male,21,,Yes,2,Mac,900,1440,Chrome,34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Tue Dec 04 10:54:45 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jan 03 10:54:45 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3MMN5BL1W00HTA4BL77NASUK5ET3M5,1,Submitted,Wed Dec 05 03:42:47 PST 2018,Tue Dec 04 10:55:06 PST 2018,Tue Dec 04 11:02:47 PST 2018,,,,,,[],7.654966666666667
1,0,0,0.85,0.15,0,0.85,shape,texture,332,332,17,1/1,multi_slider,122,cloud,214,clouds,circles,squares,solid things,striped things,polka-dotted things,English,2,Male,21,,Yes,2,Mac,900,1440,Chrome,34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Tue Dec 04 10:54:45 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Jan 03 10:54:45 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=34HEO7RUG6P5NRIV8SDCUG6CD9FRAH,3MMN5BL1W00HTA4BL77NASUK5ET3M5,1,Submitted,Wed Dec 05 03:42:47 PST 2018,Tue Dec 04 10:55:06 PST 2018,Tue Dec 04 11:02:47 PST 2018,,,,,,[],7.654966666666667
