workerid,MUsharedother,trial_type,obj3,obj2,target,itemCode,item,MUnumchoices,slide_number,MUsharedlistenerpick,MUalign,utterance,response,language,enjoyment,gender,age,comments,assess,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
0,NA,mutual_understanding,221,232,333,1sameNANA,272460,1,16,NA,same,square,1,English,2,Male,28,n/a,Yes,3,Windows,1080,1920,Chrome,3JMQI2OLFZ0I60TFZVNXBX9819HNDD,385XUCFVXXF240SD23DC3P25S8PV4R,Questions about Images,Answer questions about English conversations.,language research fun cognitive science university,$0.45,Wed Apr 10 09:08:29 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Fri May 10 09:08:29 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3JMQI2OLFZ0I60TFZVNXBX9819HNDD,3JNQLM5FT5I82AQ7HVS3R5A4EBZ2L0,0,Approved,Thu Apr 11 01:51:28 PDT 2019,Wed Apr 10 09:08:39 PDT 2019,Wed Apr 10 09:11:28 PDT 2019,Thu Apr 11 01:51:58 PDT 2019,,,,,[],2.610316666666667
0,2,mutual_understanding,132,122,112,3diff22,53001,3,17,2,diff,cloud,0,English,2,Male,28,n/a,Yes,3,Windows,1080,1920,Chrome,3JMQI2OLFZ0I60TFZVNXBX9819HNDD,385XUCFVXXF240SD23DC3P25S8PV4R,Questions about Images,Answer questions about English conversations.,language research fun cognitive science university,$0.45,Wed Apr 10 09:08:29 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Fri May 10 09:08:29 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3JMQI2OLFZ0I60TFZVNXBX9819HNDD,3JNQLM5FT5I82AQ7HVS3R5A4EBZ2L0,0,Approved,Thu Apr 11 01:51:28 PDT 2019,Wed Apr 10 09:08:39 PDT 2019,Wed Apr 10 09:11:28 PDT 2019,Thu Apr 11 01:51:58 PDT 2019,,,,,[],2.610316666666667
0,NA,mutual_understanding,331,223,221,2sameNANA,157210,2,18,NA,same,striped,0.4,English,2,Male,28,n/a,Yes,3,Windows,1080,1920,Chrome,3JMQI2OLFZ0I60TFZVNXBX9819HNDD,385XUCFVXXF240SD23DC3P25S8PV4R,Questions about Images,Answer questions about English conversations.,language research fun cognitive science university,$0.45,Wed Apr 10 09:08:29 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Fri May 10 09:08:29 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3JMQI2OLFZ0I60TFZVNXBX9819HNDD,3JNQLM5FT5I82AQ7HVS3R5A4EBZ2L0,0,Approved,Thu Apr 11 01:51:28 PDT 2019,Wed Apr 10 09:08:39 PDT 2019,Wed Apr 10 09:11:28 PDT 2019,Thu Apr 11 01:51:58 PDT 2019,,,,,[],2.610316666666667
0,NA,mutual_understanding,213,312,322,1sameNANA,107140,1,19,NA,same,striped,1,English,2,Male,28,n/a,Yes,3,Windows,1080,1920,Chrome,3JMQI2OLFZ0I60TFZVNXBX9819HNDD,385XUCFVXXF240SD23DC3P25S8PV4R,Questions about Images,Answer questions about English conversations.,language research fun cognitive science university,$0.45,Wed Apr 10 09:08:29 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Fri May 10 09:08:29 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3JMQI2OLFZ0I60TFZVNXBX9819HNDD,3JNQLM5FT5I82AQ7HVS3R5A4EBZ2L0,0,Approved,Thu Apr 11 01:51:28 PDT 2019,Wed Apr 10 09:08:39 PDT 2019,Wed Apr 10 09:11:28 PDT 2019,Thu Apr 11 01:51:58 PDT 2019,,,,,[],2.610316666666667
0,NA,mutual_understanding,223,213,211,3sameNANA,171200,3,20,NA,same,circle,0,English,2,Male,28,n/a,Yes,3,Windows,1080,1920,Chrome,3JMQI2OLFZ0I60TFZVNXBX9819HNDD,385XUCFVXXF240SD23DC3P25S8PV4R,Questions about Images,Answer questions about English conversations.,language research fun cognitive science university,$0.45,Wed Apr 10 09:08:29 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Fri May 10 09:08:29 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3JMQI2OLFZ0I60TFZVNXBX9819HNDD,3JNQLM5FT5I82AQ7HVS3R5A4EBZ2L0,0,Approved,Thu Apr 11 01:51:28 PDT 2019,Wed Apr 10 09:08:39 PDT 2019,Wed Apr 10 09:11:28 PDT 2019,Thu Apr 11 01:51:58 PDT 2019,,,,,[],2.610316666666667
1,NA,mutual_understanding,323,133,111,2diff1NA,227701,2,6,1,diff,cloud,0.8,english,2,Female,25,fun study,Yes,1,Windows,900,1600,Chrome,3JMQI2OLFZ0I60TFZVNXBX9819HNDD,385XUCFVXXF240SD23DC3P25S8PV4R,Questions about Images,Answer questions about English conversations.,language research fun cognitive science university,$0.45,Wed Apr 10 09:08:29 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Fri May 10 09:08:29 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3JMQI2OLFZ0I60TFZVNXBX9819HNDD,31Z0PCVWULB37OVIWGBP9N1TJ46T79,1,Approved,Thu Apr 11 01:53:44 PDT 2019,Wed Apr 10 09:08:42 PDT 2019,Wed Apr 10 09:13:44 PDT 2019,Thu Apr 11 01:53:58 PDT 2019,,,,,[],1.553
1,NA,mutual_understanding,213,312,311,3sameNANA,102610,3,7,NA,same,solid,0.15,english,2,Female,25,fun study,Yes,1,Windows,900,1600,Chrome,3JMQI2OLFZ0I60TFZVNXBX9819HNDD,385XUCFVXXF240SD23DC3P25S8PV4R,Questions about Images,Answer questions about English conversations.,language research fun cognitive science university,$0.45,Wed Apr 10 09:08:29 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Fri May 10 09:08:29 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3JMQI2OLFZ0I60TFZVNXBX9819HNDD,31Z0PCVWULB37OVIWGBP9N1TJ46T79,1,Approved,Thu Apr 11 01:53:44 PDT 2019,Wed Apr 10 09:08:42 PDT 2019,Wed Apr 10 09:13:44 PDT 2019,Thu Apr 11 01:53:58 PDT 2019,,,,,[],1.553
1,NA,mutual_understanding,132,323,322,2sameNANA,189010,2,8,NA,same,striped,0.6,english,2,Female,25,fun study,Yes,1,Windows,900,1600,Chrome,3JMQI2OLFZ0I60TFZVNXBX9819HNDD,385XUCFVXXF240SD23DC3P25S8PV4R,Questions about Images,Answer questions about English conversations.,language research fun cognitive science university,$0.45,Wed Apr 10 09:08:29 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Fri May 10 09:08:29 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3JMQI2OLFZ0I60TFZVNXBX9819HNDD,31Z0PCVWULB37OVIWGBP9N1TJ46T79,1,Approved,Thu Apr 11 01:53:44 PDT 2019,Wed Apr 10 09:08:42 PDT 2019,Wed Apr 10 09:13:44 PDT 2019,Thu Apr 11 01:53:58 PDT 2019,,,,,[],1.553
1,1,mutual_understanding,313,223,233,3diff21,255181,3,9,2,diff,green,0,english,2,Female,25,fun study,Yes,1,Windows,900,1600,Chrome,3JMQI2OLFZ0I60TFZVNXBX9819HNDD,385XUCFVXXF240SD23DC3P25S8PV4R,Questions about Images,Answer questions about English conversations.,language research fun cognitive science university,$0.45,Wed Apr 10 09:08:29 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Fri May 10 09:08:29 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3JMQI2OLFZ0I60TFZVNXBX9819HNDD,31Z0PCVWULB37OVIWGBP9N1TJ46T79,1,Approved,Thu Apr 11 01:53:44 PDT 2019,Wed Apr 10 09:08:42 PDT 2019,Wed Apr 10 09:13:44 PDT 2019,Thu Apr 11 01:53:58 PDT 2019,,,,,[],1.553
1,NA,mutual_understanding,132,231,323,1sameNANA,188380,1,10,NA,same,green,0.55,english,2,Female,25,fun study,Yes,1,Windows,900,1600,Chrome,3JMQI2OLFZ0I60TFZVNXBX9819HNDD,385XUCFVXXF240SD23DC3P25S8PV4R,Questions about Images,Answer questions about English conversations.,language research fun cognitive science university,$0.45,Wed Apr 10 09:08:29 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Fri May 10 09:08:29 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3JMQI2OLFZ0I60TFZVNXBX9819HNDD,31Z0PCVWULB37OVIWGBP9N1TJ46T79,1,Approved,Thu Apr 11 01:53:44 PDT 2019,Wed Apr 10 09:08:42 PDT 2019,Wed Apr 10 09:13:44 PDT 2019,Thu Apr 11 01:53:58 PDT 2019,,,,,[],1.553
1,2,mutual_understanding,322,222,122,3diff22,45422,3,11,2,diff,red,0.3,english,2,Female,25,fun study,Yes,1,Windows,900,1600,Chrome,3JMQI2OLFZ0I60TFZVNXBX9819HNDD,385XUCFVXXF240SD23DC3P25S8PV4R,Questions about Images,Answer questions about English conversations.,language research fun cognitive science university,$0.45,Wed Apr 10 09:08:29 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Fri May 10 09:08:29 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3JMQI2OLFZ0I60TFZVNXBX9819HNDD,31Z0PCVWULB37OVIWGBP9N1TJ46T79,1,Approved,Thu Apr 11 01:53:44 PDT 2019,Wed Apr 10 09:08:42 PDT 2019,Wed Apr 10 09:13:44 PDT 2019,Thu Apr 11 01:53:58 PDT 2019,,,,,[],1.553
1,NA,mutual_understanding,223,212,131,1sameNANA,159100,1,12,NA,same,cloud,0.6,english,2,Female,25,fun study,Yes,1,Windows,900,1600,Chrome,3JMQI2OLFZ0I60TFZVNXBX9819HNDD,385XUCFVXXF240SD23DC3P25S8PV4R,Questions about Images,Answer questions about English conversations.,language research fun cognitive science university,$0.45,Wed Apr 10 09:08:29 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Fri May 10 09:08:29 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3JMQI2OLFZ0I60TFZVNXBX9819HNDD,31Z0PCVWULB37OVIWGBP9N1TJ46T79,1,Approved,Thu Apr 11 01:53:44 PDT 2019,Wed Apr 10 09:08:42 PDT 2019,Wed Apr 10 09:13:44 PDT 2019,Thu Apr 11 01:53:58 PDT 2019,,,,,[],1.553
1,NA,mutual_understanding,313,222,231,1sameNANA,122520,1,13,NA,same,blue,0.25,english,2,Female,25,fun study,Yes,1,Windows,900,1600,Chrome,3JMQI2OLFZ0I60TFZVNXBX9819HNDD,385XUCFVXXF240SD23DC3P25S8PV4R,Questions about Images,Answer questions about English conversations.,language research fun cognitive science university,$0.45,Wed Apr 10 09:08:29 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Fri May 10 09:08:29 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3JMQI2OLFZ0I60TFZVNXBX9819HNDD,31Z0PCVWULB37OVIWGBP9N1TJ46T79,1,Approved,Thu Apr 11 01:53:44 PDT 2019,Wed Apr 10 09:08:42 PDT 2019,Wed Apr 10 09:13:44 PDT 2019,Thu Apr 11 01:53:58 PDT 2019,,,,,[],1.553
1,NA,mutual_understanding,232,331,332,3sameNANA,80872,3,14,NA,same,polka-dotted,0.85,english,2,Female,25,fun study,Yes,1,Windows,900,1600,Chrome,3JMQI2OLFZ0I60TFZVNXBX9819HNDD,385XUCFVXXF240SD23DC3P25S8PV4R,Questions about Images,Answer questions about English conversations.,language research fun cognitive science university,$0.45,Wed Apr 10 09:08:29 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Fri May 10 09:08:29 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3JMQI2OLFZ0I60TFZVNXBX9819HNDD,31Z0PCVWULB37OVIWGBP9N1TJ46T79,1,Approved,Thu Apr 11 01:53:44 PDT 2019,Wed Apr 10 09:08:42 PDT 2019,Wed Apr 10 09:13:44 PDT 2019,Thu Apr 11 01:53:58 PDT 2019,,,,,[],1.553
1,NA,mutual_understanding,232,133,313,2sameNANA,223050,2,15,NA,same,green,0.8,english,2,Female,25,fun study,Yes,1,Windows,900,1600,Chrome,3JMQI2OLFZ0I60TFZVNXBX9819HNDD,385XUCFVXXF240SD23DC3P25S8PV4R,Questions about Images,Answer questions about English conversations.,language research fun cognitive science university,$0.45,Wed Apr 10 09:08:29 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Fri May 10 09:08:29 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3JMQI2OLFZ0I60TFZVNXBX9819HNDD,31Z0PCVWULB37OVIWGBP9N1TJ46T79,1,Approved,Thu Apr 11 01:53:44 PDT 2019,Wed Apr 10 09:08:42 PDT 2019,Wed Apr 10 09:13:44 PDT 2019,Thu Apr 11 01:53:58 PDT 2019,,,,,[],1.553
1,1,mutual_understanding,222,212,332,3diff11,76881,3,16,1,diff,red,0.6,english,2,Female,25,fun study,Yes,1,Windows,900,1600,Chrome,3JMQI2OLFZ0I60TFZVNXBX9819HNDD,385XUCFVXXF240SD23DC3P25S8PV4R,Questions about Images,Answer questions about English conversations.,language research fun cognitive science university,$0.45,Wed Apr 10 09:08:29 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Fri May 10 09:08:29 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3JMQI2OLFZ0I60TFZVNXBX9819HNDD,31Z0PCVWULB37OVIWGBP9N1TJ46T79,1,Approved,Thu Apr 11 01:53:44 PDT 2019,Wed Apr 10 09:08:42 PDT 2019,Wed Apr 10 09:13:44 PDT 2019,Thu Apr 11 01:53:58 PDT 2019,,,,,[],1.553
1,NA,mutual_understanding,333,313,312,2sameNANA,280110,2,17,NA,same,solid,0.8,english,2,Female,25,fun study,Yes,1,Windows,900,1600,Chrome,3JMQI2OLFZ0I60TFZVNXBX9819HNDD,385XUCFVXXF240SD23DC3P25S8PV4R,Questions about Images,Answer questions about English conversations.,language research fun cognitive science university,$0.45,Wed Apr 10 09:08:29 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Fri May 10 09:08:29 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3JMQI2OLFZ0I60TFZVNXBX9819HNDD,31Z0PCVWULB37OVIWGBP9N1TJ46T79,1,Approved,Thu Apr 11 01:53:44 PDT 2019,Wed Apr 10 09:08:42 PDT 2019,Wed Apr 10 09:13:44 PDT 2019,Thu Apr 11 01:53:58 PDT 2019,,,,,[],1.553
1,2,mutual_understanding,331,332,322,3diff12,77930,3,18,1,diff,square,0.3,english,2,Female,25,fun study,Yes,1,Windows,900,1600,Chrome,3JMQI2OLFZ0I60TFZVNXBX9819HNDD,385XUCFVXXF240SD23DC3P25S8PV4R,Questions about Images,Answer questions about English conversations.,language research fun cognitive science university,$0.45,Wed Apr 10 09:08:29 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Fri May 10 09:08:29 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3JMQI2OLFZ0I60TFZVNXBX9819HNDD,31Z0PCVWULB37OVIWGBP9N1TJ46T79,1,Approved,Thu Apr 11 01:53:44 PDT 2019,Wed Apr 10 09:08:42 PDT 2019,Wed Apr 10 09:13:44 PDT 2019,Thu Apr 11 01:53:58 PDT 2019,,,,,[],1.553
1,NA,mutual_understanding,322,122,232,3sameNANA,66382,3,19,NA,same,red,0.6,english,2,Female,25,fun study,Yes,1,Windows,900,1600,Chrome,3JMQI2OLFZ0I60TFZVNXBX9819HNDD,385XUCFVXXF240SD23DC3P25S8PV4R,Questions about Images,Answer questions about English conversations.,language research fun cognitive science university,$0.45,Wed Apr 10 09:08:29 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Fri May 10 09:08:29 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3JMQI2OLFZ0I60TFZVNXBX9819HNDD,31Z0PCVWULB37OVIWGBP9N1TJ46T79,1,Approved,Thu Apr 11 01:53:44 PDT 2019,Wed Apr 10 09:08:42 PDT 2019,Wed Apr 10 09:13:44 PDT 2019,Thu Apr 11 01:53:58 PDT 2019,,,,,[],1.553
1,NA,mutual_understanding,331,222,232,2diff2NA,64660,2,20,2,diff,circle,0.55,english,2,Female,25,fun study,Yes,1,Windows,900,1600,Chrome,3JMQI2OLFZ0I60TFZVNXBX9819HNDD,385XUCFVXXF240SD23DC3P25S8PV4R,Questions about Images,Answer questions about English conversations.,language research fun cognitive science university,$0.45,Wed Apr 10 09:08:29 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Fri May 10 09:08:29 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3JMQI2OLFZ0I60TFZVNXBX9819HNDD,31Z0PCVWULB37OVIWGBP9N1TJ46T79,1,Approved,Thu Apr 11 01:53:44 PDT 2019,Wed Apr 10 09:08:42 PDT 2019,Wed Apr 10 09:13:44 PDT 2019,Thu Apr 11 01:53:58 PDT 2019,,,,,[],1.553
2,NA,mutual_understanding,112,312,332,2sameNANA,74461,2,6,NA,same,square,0.7,english,0,Male,35,GOOD,Yes,3,Windows,768,1364,Chrome,3JMQI2OLFZ0I60TFZVNXBX9819HNDD,385XUCFVXXF240SD23DC3P25S8PV4R,Questions about Images,Answer questions about English conversations.,language research fun cognitive science university,$0.45,Wed Apr 10 09:08:29 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Fri May 10 09:08:29 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3JMQI2OLFZ0I60TFZVNXBX9819HNDD,3I0BTBYZAYHL6ZUSLNDF2PJLQSJ0Y6,2,Approved,Thu Apr 11 01:55:43 PDT 2019,Wed Apr 10 09:08:52 PDT 2019,Wed Apr 10 09:15:43 PDT 2019,Thu Apr 11 01:55:58 PDT 2019,,,,,[],6.794666666666667
