workerid,response6,response7,response4,response5,response2,response3,response1,response8,response9,pref9,obj1,obj3,obj2,ambiguous,itemCode,slide_number,condition,trial_type,target,pref4,pref8,item,numFeatures,pref1,pref2,pref3,utterance,pref5,pref6,pref7,language,enjoyment,gender,age,comments,assess,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
0,0.2,NA,0.25,0.65,0.2,0.6,0.3,NA,NA,NA,222,311,311,False,NA,24,121212,utterance_choice,NA,red,NA,1676,6,solid,circle,square,NA,blue,striped,NA,English,2,Female,24,,Yes,2,Windows,1080,1920,Chrome,33J5JKFMK6T5R54AMY922II1CCRQ3O,3VLQM5V8QJ8K54PKPB43K0F07EZG8U,Questions about Images,Answer questions about English conversations.,language research fun cognitive science university,$0.75,Tue Jan 15 16:01:42 PST 2019,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Feb 14 16:01:42 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=33J5JKFMK6T5R54AMY922II1CCRQ3O,3TE3O857314J58LKMFPZDHJ282LR2W,0,Submitted,Wed Jan 16 08:47:37 PST 2019,Tue Jan 15 16:01:54 PST 2019,Tue Jan 15 16:07:37 PST 2019,,,,,,[],5.088766666666666
0,NA,NA,0.85,NA,0.15,0.75,0.25,NA,NA,NA,122,112,112,True,NA,25,323212,utterance_choice,NA,cloud,NA,192,4,striped,solid,red,NA,NA,NA,NA,English,2,Female,24,,Yes,2,Windows,1080,1920,Chrome,33J5JKFMK6T5R54AMY922II1CCRQ3O,3VLQM5V8QJ8K54PKPB43K0F07EZG8U,Questions about Images,Answer questions about English conversations.,language research fun cognitive science university,$0.75,Tue Jan 15 16:01:42 PST 2019,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Feb 14 16:01:42 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=33J5JKFMK6T5R54AMY922II1CCRQ3O,3TE3O857314J58LKMFPZDHJ282LR2W,0,Submitted,Wed Jan 16 08:47:37 PST 2019,Tue Jan 15 16:01:54 PST 2019,Tue Jan 15 16:07:37 PST 2019,,,,,,[],5.088766666666666
0,NA,NA,NA,NA,0.9,0.9,0.9,NA,NA,NA,323,323,323,False,NA,26,323232,utterance_choice,NA,NA,NA,1962,3,square,striped,green,NA,NA,NA,NA,English,2,Female,24,,Yes,2,Windows,1080,1920,Chrome,33J5JKFMK6T5R54AMY922II1CCRQ3O,3VLQM5V8QJ8K54PKPB43K0F07EZG8U,Questions about Images,Answer questions about English conversations.,language research fun cognitive science university,$0.75,Tue Jan 15 16:01:42 PST 2019,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Feb 14 16:01:42 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=33J5JKFMK6T5R54AMY922II1CCRQ3O,3TE3O857314J58LKMFPZDHJ282LR2W,0,Submitted,Wed Jan 16 08:47:37 PST 2019,Tue Jan 15 16:01:54 PST 2019,Tue Jan 15 16:07:37 PST 2019,,,,,,[],5.088766666666666
1,0.5,NA,1,0.5,0.5,0.5,0.5,NA,NA,NA,NA,213,331,True,212111,6,NA,prior_inference,131,clouds,NA,131,NA,blue things,red things,green things,polka-dotted,circles,squares,NA,English,1,Female,30,"I&quotecharm a bit confused. I think there was a clear answer to some of the questions in regards to which utterance to choose, but some others I felt really stumped. ",Yes,3,Windows,1200,1920,Mozilla,33J5JKFMK6T5R54AMY922II1CCRQ3O,3VLQM5V8QJ8K54PKPB43K0F07EZG8U,Questions about Images,Answer questions about English conversations.,language research fun cognitive science university,$0.75,Tue Jan 15 16:01:42 PST 2019,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Feb 14 16:01:42 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=33J5JKFMK6T5R54AMY922II1CCRQ3O,3N8OEVH1FSMUF2I9HL6SQZH0YKXOOQ,1,Submitted,Wed Jan 16 08:49:30 PST 2019,Tue Jan 15 16:01:54 PST 2019,Tue Jan 15 16:09:30 PST 2019,,,,,,[],7.392016666666667
1,0.5,NA,0.5,0.5,0.5,1,0.5,NA,NA,NA,NA,212,212,True,323212,7,NA,prior_inference,232,clouds,NA,166,NA,solid things,striped things,polka-dotted things,red,circles,squares,NA,English,1,Female,30,"I&quotecharm a bit confused. I think there was a clear answer to some of the questions in regards to which utterance to choose, but some others I felt really stumped. ",Yes,3,Windows,1200,1920,Mozilla,33J5JKFMK6T5R54AMY922II1CCRQ3O,3VLQM5V8QJ8K54PKPB43K0F07EZG8U,Questions about Images,Answer questions about English conversations.,language research fun cognitive science university,$0.75,Tue Jan 15 16:01:42 PST 2019,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Feb 14 16:01:42 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=33J5JKFMK6T5R54AMY922II1CCRQ3O,3N8OEVH1FSMUF2I9HL6SQZH0YKXOOQ,1,Submitted,Wed Jan 16 08:49:30 PST 2019,Tue Jan 15 16:01:54 PST 2019,Tue Jan 15 16:09:30 PST 2019,,,,,,[],7.392016666666667
1,1,NA,0.5,0.5,1,0.5,0.5,NA,NA,NA,NA,223,211,True,211112,8,NA,prior_inference,312,clouds,NA,1633,NA,blue things,red things,green things,solid,circles,squares,NA,English,1,Female,30,"I&quotecharm a bit confused. I think there was a clear answer to some of the questions in regards to which utterance to choose, but some others I felt really stumped. ",Yes,3,Windows,1200,1920,Mozilla,33J5JKFMK6T5R54AMY922II1CCRQ3O,3VLQM5V8QJ8K54PKPB43K0F07EZG8U,Questions about Images,Answer questions about English conversations.,language research fun cognitive science university,$0.75,Tue Jan 15 16:01:42 PST 2019,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Feb 14 16:01:42 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=33J5JKFMK6T5R54AMY922II1CCRQ3O,3N8OEVH1FSMUF2I9HL6SQZH0YKXOOQ,1,Submitted,Wed Jan 16 08:49:30 PST 2019,Tue Jan 15 16:01:54 PST 2019,Tue Jan 15 16:09:30 PST 2019,,,,,,[],7.392016666666667
1,0.5,NA,0.5,0.5,0.5,1,0.5,NA,NA,NA,NA,311,332,True,322111,9,NA,prior_inference,333,solid things,NA,1450,NA,blue things,red things,green things,square,striped things,polka-dotted things,NA,English,1,Female,30,"I&quotecharm a bit confused. I think there was a clear answer to some of the questions in regards to which utterance to choose, but some others I felt really stumped. ",Yes,3,Windows,1200,1920,Mozilla,33J5JKFMK6T5R54AMY922II1CCRQ3O,3VLQM5V8QJ8K54PKPB43K0F07EZG8U,Questions about Images,Answer questions about English conversations.,language research fun cognitive science university,$0.75,Tue Jan 15 16:01:42 PST 2019,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Feb 14 16:01:42 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=33J5JKFMK6T5R54AMY922II1CCRQ3O,3N8OEVH1FSMUF2I9HL6SQZH0YKXOOQ,1,Submitted,Wed Jan 16 08:49:30 PST 2019,Tue Jan 15 16:01:54 PST 2019,Tue Jan 15 16:09:30 PST 2019,,,,,,[],7.392016666666667
1,0.5,NA,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,NA,313,323,False,121112,10,NA,prior_inference,231,solid things,NA,982,NA,blue things,red things,green things,circle,striped things,polka-dotted things,NA,English,1,Female,30,"I&quotecharm a bit confused. I think there was a clear answer to some of the questions in regards to which utterance to choose, but some others I felt really stumped. ",Yes,3,Windows,1200,1920,Mozilla,33J5JKFMK6T5R54AMY922II1CCRQ3O,3VLQM5V8QJ8K54PKPB43K0F07EZG8U,Questions about Images,Answer questions about English conversations.,language research fun cognitive science university,$0.75,Tue Jan 15 16:01:42 PST 2019,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Feb 14 16:01:42 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=33J5JKFMK6T5R54AMY922II1CCRQ3O,3N8OEVH1FSMUF2I9HL6SQZH0YKXOOQ,1,Submitted,Wed Jan 16 08:49:30 PST 2019,Tue Jan 15 16:01:54 PST 2019,Tue Jan 15 16:09:30 PST 2019,,,,,,[],7.392016666666667
1,0.5,NA,1,0.5,0.5,1,0.5,NA,NA,NA,NA,332,232,True,321112,11,NA,prior_inference,133,clouds,NA,418,NA,blue things,red things,green things,polka-dotted,circles,squares,NA,English,1,Female,30,"I&quotecharm a bit confused. I think there was a clear answer to some of the questions in regards to which utterance to choose, but some others I felt really stumped. ",Yes,3,Windows,1200,1920,Mozilla,33J5JKFMK6T5R54AMY922II1CCRQ3O,3VLQM5V8QJ8K54PKPB43K0F07EZG8U,Questions about Images,Answer questions about English conversations.,language research fun cognitive science university,$0.75,Tue Jan 15 16:01:42 PST 2019,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Feb 14 16:01:42 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=33J5JKFMK6T5R54AMY922II1CCRQ3O,3N8OEVH1FSMUF2I9HL6SQZH0YKXOOQ,1,Submitted,Wed Jan 16 08:49:30 PST 2019,Tue Jan 15 16:01:54 PST 2019,Tue Jan 15 16:09:30 PST 2019,,,,,,[],7.392016666666667
1,0.5,NA,0,0.5,0.5,0.5,0.5,NA,NA,NA,NA,311,332,True,322121,12,NA,prior_inference,332,blue things,NA,1582,NA,solid things,striped things,polka-dotted things,square,red things,green things,NA,English,1,Female,30,"I&quotecharm a bit confused. I think there was a clear answer to some of the questions in regards to which utterance to choose, but some others I felt really stumped. ",Yes,3,Windows,1200,1920,Mozilla,33J5JKFMK6T5R54AMY922II1CCRQ3O,3VLQM5V8QJ8K54PKPB43K0F07EZG8U,Questions about Images,Answer questions about English conversations.,language research fun cognitive science university,$0.75,Tue Jan 15 16:01:42 PST 2019,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Feb 14 16:01:42 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=33J5JKFMK6T5R54AMY922II1CCRQ3O,3N8OEVH1FSMUF2I9HL6SQZH0YKXOOQ,1,Submitted,Wed Jan 16 08:49:30 PST 2019,Tue Jan 15 16:01:54 PST 2019,Tue Jan 15 16:09:30 PST 2019,,,,,,[],7.392016666666667
1,1,NA,0.5,0,1,0.5,0,NA,NA,NA,NA,321,121,False,111212,13,NA,prior_inference,232,solid things,NA,1938,NA,blue things,red things,green things,circle,striped things,polka-dotted things,NA,English,1,Female,30,"I&quotecharm a bit confused. I think there was a clear answer to some of the questions in regards to which utterance to choose, but some others I felt really stumped. ",Yes,3,Windows,1200,1920,Mozilla,33J5JKFMK6T5R54AMY922II1CCRQ3O,3VLQM5V8QJ8K54PKPB43K0F07EZG8U,Questions about Images,Answer questions about English conversations.,language research fun cognitive science university,$0.75,Tue Jan 15 16:01:42 PST 2019,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Feb 14 16:01:42 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=33J5JKFMK6T5R54AMY922II1CCRQ3O,3N8OEVH1FSMUF2I9HL6SQZH0YKXOOQ,1,Submitted,Wed Jan 16 08:49:30 PST 2019,Tue Jan 15 16:01:54 PST 2019,Tue Jan 15 16:09:30 PST 2019,,,,,,[],7.392016666666667
