workerid,response6,trial_type,response4,response5,response2,response3,response1,utterance,obj3,item,itemCode,obj2,slide_number,ambiguous,pref1,pref2,pref3,pref4,pref5,pref6,target,language,enjoyment,gender,age,comments,assess,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
0,0.05,multi_slider,0.8,0.05,0.05,0.05,0.85,circle,131,1080,113212,331,16,False,blue things,red things,green things,solid things,striped things,polka-dotted things,211,english,2,Female,23,,Yes,3,Windows,768,1366,Chrome,3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:16:26 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:16:26 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3SEPORI8WOVHC22F9BCR524ZR93AZO,0,Submitted,Fri Dec 21 01:59:39 PST 2018,Thu Dec 20 09:16:37 PST 2018,Thu Dec 20 09:19:39 PST 2018,,,,,,[],2.9193333333333333
0,0,multi_slider,0.95,0.4,0.05,0.95,0.9,blue,121,189,323212,121,17,True,solid things,striped things,polka-dotted things,clouds,circles,squares,131,english,2,Female,23,,Yes,3,Windows,768,1366,Chrome,3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:16:26 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:16:26 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3SEPORI8WOVHC22F9BCR524ZR93AZO,0,Submitted,Fri Dec 21 01:59:39 PST 2018,Thu Dec 20 09:16:37 PST 2018,Thu Dec 20 09:19:39 PST 2018,,,,,,[],2.9193333333333333
0,0.15,multi_slider,0.05,0.85,0.05,0.95,0.05,solid,323,877,112122,231,18,False,blue things,red things,green things,clouds,circles,squares,213,english,2,Female,23,,Yes,3,Windows,768,1366,Chrome,3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:16:26 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:16:26 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3SEPORI8WOVHC22F9BCR524ZR93AZO,0,Submitted,Fri Dec 21 01:59:39 PST 2018,Thu Dec 20 09:16:37 PST 2018,Thu Dec 20 09:19:39 PST 2018,,,,,,[],2.9193333333333333
0,0.25,multi_slider,0.1,0.8,0.95,0.2,0.05,red,333,756,211212,332,19,True,solid things,striped things,polka-dotted things,clouds,circles,squares,222,english,2,Female,23,,Yes,3,Windows,768,1366,Chrome,3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:16:26 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:16:26 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3SEPORI8WOVHC22F9BCR524ZR93AZO,0,Submitted,Fri Dec 21 01:59:39 PST 2018,Thu Dec 20 09:16:37 PST 2018,Thu Dec 20 09:19:39 PST 2018,,,,,,[],2.9193333333333333
0,0.1,multi_slider,0.9,0.1,0.8,0.15,0.1,square,321,1139,321212,321,20,True,blue things,red things,green things,solid things,striped things,polka-dotted things,312,english,2,Female,23,,Yes,3,Windows,768,1366,Chrome,3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:16:26 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:16:26 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3SEPORI8WOVHC22F9BCR524ZR93AZO,0,Submitted,Fri Dec 21 01:59:39 PST 2018,Thu Dec 20 09:16:37 PST 2018,Thu Dec 20 09:19:39 PST 2018,,,,,,[],2.9193333333333333
1,0.45,multi_slider,0.35,0.75,0.35,0.75,0.35,circle,212,1800,322132,232,6,True,solid things,striped things,polka-dotted things,blue things,red things,green things,232,english,2,Male,29,,Yes,2,Windows,1440,2560,Chrome,3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:16:26 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:16:26 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3A9AA95ATXIQSSOSR6N86TMZPWV5PS,1,Submitted,Fri Dec 21 02:01:30 PST 2018,Thu Dec 20 09:17:02 PST 2018,Thu Dec 20 09:21:30 PST 2018,,,,,,[],4.426533333333333
1,0.5,multi_slider,0.7,0.3,0.65,0.45,0.35,circle,111,1057,113212,311,7,False,solid things,striped things,polka-dotted things,blue things,red things,green things,221,english,2,Male,29,,Yes,2,Windows,1440,2560,Chrome,3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:16:26 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:16:26 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3A9AA95ATXIQSSOSR6N86TMZPWV5PS,1,Submitted,Fri Dec 21 02:01:30 PST 2018,Thu Dec 20 09:17:02 PST 2018,Thu Dec 20 09:21:30 PST 2018,,,,,,[],4.426533333333333
1,0.4,multi_slider,0.7,0.65,0.35,0.35,0.65,polka-dotted,321,245,212132,131,8,False,blue things,red things,green things,clouds,circles,squares,131,english,2,Male,29,,Yes,2,Windows,1440,2560,Chrome,3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:16:26 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:16:26 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3A9AA95ATXIQSSOSR6N86TMZPWV5PS,1,Submitted,Fri Dec 21 02:01:30 PST 2018,Thu Dec 20 09:17:02 PST 2018,Thu Dec 20 09:21:30 PST 2018,,,,,,[],4.426533333333333
1,0.5,multi_slider,0.4,0.55,0.45,0.4,0.4,blue,332,767,211212,331,9,True,solid things,striped things,polka-dotted things,clouds,circles,squares,211,english,2,Male,29,,Yes,2,Windows,1440,2560,Chrome,3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:16:26 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:16:26 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3A9AA95ATXIQSSOSR6N86TMZPWV5PS,1,Submitted,Fri Dec 21 02:01:30 PST 2018,Thu Dec 20 09:17:02 PST 2018,Thu Dec 20 09:21:30 PST 2018,,,,,,[],4.426533333333333
1,0.7,multi_slider,0.35,0.7,0.4,0.65,0.55,green,211,477,211111,123,10,True,solid things,striped things,polka-dotted things,clouds,circles,squares,333,english,2,Male,29,,Yes,2,Windows,1440,2560,Chrome,3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:16:26 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:16:26 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3A9AA95ATXIQSSOSR6N86TMZPWV5PS,1,Submitted,Fri Dec 21 02:01:30 PST 2018,Thu Dec 20 09:17:02 PST 2018,Thu Dec 20 09:21:30 PST 2018,,,,,,[],4.426533333333333
1,0.65,multi_slider,0.35,0.4,0.45,0.35,0.65,solid,123,2308,123232,123,11,False,clouds,circles,squares,blue things,red things,green things,113,english,2,Male,29,,Yes,2,Windows,1440,2560,Chrome,3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:16:26 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:16:26 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3A9AA95ATXIQSSOSR6N86TMZPWV5PS,1,Submitted,Fri Dec 21 02:01:30 PST 2018,Thu Dec 20 09:17:02 PST 2018,Thu Dec 20 09:21:30 PST 2018,,,,,,[],4.426533333333333
1,0.45,multi_slider,0.4,0.65,0.4,0.4,0.6,green,223,198,323212,223,12,True,clouds,circles,squares,solid things,striped things,polka-dotted things,123,english,2,Male,29,,Yes,2,Windows,1440,2560,Chrome,3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:16:26 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:16:26 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3A9AA95ATXIQSSOSR6N86TMZPWV5PS,1,Submitted,Fri Dec 21 02:01:30 PST 2018,Thu Dec 20 09:17:02 PST 2018,Thu Dec 20 09:21:30 PST 2018,,,,,,[],4.426533333333333
1,0.7,multi_slider,0.4,0.3,0.4,0.35,0.6,striped,113,270,212222,222,13,True,clouds,circles,squares,blue things,red things,green things,123,english,2,Male,29,,Yes,2,Windows,1440,2560,Chrome,3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:16:26 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:16:26 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3A9AA95ATXIQSSOSR6N86TMZPWV5PS,1,Submitted,Fri Dec 21 02:01:30 PST 2018,Thu Dec 20 09:17:02 PST 2018,Thu Dec 20 09:21:30 PST 2018,,,,,,[],4.426533333333333
1,0.35,multi_slider,0.7,0.3,0.35,0.7,0.4,cloud,133,2241,323211,132,14,True,solid things,striped things,polka-dotted things,blue things,red things,green things,131,english,2,Male,29,,Yes,2,Windows,1440,2560,Chrome,3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:16:26 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:16:26 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3A9AA95ATXIQSSOSR6N86TMZPWV5PS,1,Submitted,Fri Dec 21 02:01:30 PST 2018,Thu Dec 20 09:17:02 PST 2018,Thu Dec 20 09:21:30 PST 2018,,,,,,[],4.426533333333333
1,0.3,multi_slider,0.15,0.7,0.3,0.65,0.3,cloud,111,1433,322111,133,15,True,solid things,striped things,polka-dotted things,blue things,red things,green things,132,english,2,Male,29,,Yes,2,Windows,1440,2560,Chrome,3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:16:26 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:16:26 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3A9AA95ATXIQSSOSR6N86TMZPWV5PS,1,Submitted,Fri Dec 21 02:01:30 PST 2018,Thu Dec 20 09:17:02 PST 2018,Thu Dec 20 09:21:30 PST 2018,,,,,,[],4.426533333333333
1,0.3,multi_slider,0.6,0.25,0.4,0.45,0.75,blue,131,2243,323211,121,16,True,clouds,circles,squares,solid things,striped things,polka-dotted things,111,english,2,Male,29,,Yes,2,Windows,1440,2560,Chrome,3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:16:26 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:16:26 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3A9AA95ATXIQSSOSR6N86TMZPWV5PS,1,Submitted,Fri Dec 21 02:01:30 PST 2018,Thu Dec 20 09:17:02 PST 2018,Thu Dec 20 09:21:30 PST 2018,,,,,,[],4.426533333333333
1,0.35,multi_slider,0.8,0.4,0.75,0.35,0.4,solid,223,524,112132,231,17,False,clouds,circles,squares,blue things,red things,green things,211,english,2,Male,29,,Yes,2,Windows,1440,2560,Chrome,3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:16:26 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:16:26 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3A9AA95ATXIQSSOSR6N86TMZPWV5PS,1,Submitted,Fri Dec 21 02:01:30 PST 2018,Thu Dec 20 09:17:02 PST 2018,Thu Dec 20 09:21:30 PST 2018,,,,,,[],4.426533333333333
1,0.4,multi_slider,0.45,0.75,0.3,0.7,0.3,solid,333,502,112132,223,18,False,blue things,red things,green things,clouds,circles,squares,213,english,2,Male,29,,Yes,2,Windows,1440,2560,Chrome,3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:16:26 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:16:26 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3A9AA95ATXIQSSOSR6N86TMZPWV5PS,1,Submitted,Fri Dec 21 02:01:30 PST 2018,Thu Dec 20 09:17:02 PST 2018,Thu Dec 20 09:21:30 PST 2018,,,,,,[],4.426533333333333
1,0.25,multi_slider,0.7,0.2,0.7,0.35,0.25,cloud,332,738,212122,113,19,True,blue things,red things,green things,solid things,striped things,polka-dotted things,112,english,2,Male,29,,Yes,2,Windows,1440,2560,Chrome,3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:16:26 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:16:26 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3A9AA95ATXIQSSOSR6N86TMZPWV5PS,1,Submitted,Fri Dec 21 02:01:30 PST 2018,Thu Dec 20 09:17:02 PST 2018,Thu Dec 20 09:21:30 PST 2018,,,,,,[],4.426533333333333
1,0.7,multi_slider,0.65,0.35,0.7,0.3,0.35,cloud,212,578,213212,112,20,True,blue things,red things,green things,solid things,striped things,polka-dotted things,132,english,2,Male,29,,Yes,2,Windows,1440,2560,Chrome,3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3T1XT3I8SXZB1M17G2PNLMVAGJG6HR,English conversations,Answer questions about English conversations.,language research fun cognitive science university,$0.50,Thu Dec 20 09:16:26 PST 2018,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jan 19 09:16:26 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3V8JSVE8YYLHA5BT2S7SYVP01Q7YEU,3A9AA95ATXIQSSOSR6N86TMZPWV5PS,1,Submitted,Fri Dec 21 02:01:30 PST 2018,Thu Dec 20 09:17:02 PST 2018,Thu Dec 20 09:21:30 PST 2018,,,,,,[],4.426533333333333
